"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20200503","4호선","서울역","3335","7410","20200506",""
"20200503","4호선","회현(남대문시장)","6549","7139","20200506",""
"20200503","4호선","명동","8848","9612","20200506",""
"20200503","4호선","충무로","6451","6780","20200506",""
"20200503","4호선","동대문역사문화공원(DDP)","7133","7305","20200506",""
"20200503","4호선","동대문","6619","6896","20200506",""
"20200503","4호선","혜화","16602","17984","20200506",""
"20200503","4호선","한성대입구(삼선교)","6517","6581","20200506",""
"20200503","4호선","성신여대입구(돈암)","10202","9972","20200506",""
"20200503","4호선","미아사거리","14280","13739","20200506",""
"20200503","4호선","미아(서울사이버대학)","7185","6790","20200506",""
"20200503","4호선","수유(강북구청)","17854","17262","20200506",""
"20200503","4호선","쌍문","14345","12741","20200506",""
"20200503","4호선","창동","13752","14426","20200506",""
"20200503","4호선","노원","10260","11606","20200506",""
"20200503","4호선","상계","9594","8930","20200506",""
"20200503","4호선","당고개","6640","6461","20200506",""
"20200503","3호선","오금","2373","2495","20200506",""
"20200503","3호선","경찰병원","2235","2405","20200506",""
"20200503","3호선","가락시장","3416","3684","20200506",""
"20200503","3호선","수서","9086","7850","20200506",""
"20200503","3호선","일원","2433","2657","20200506",""
"20200503","3호선","대청","3352","3205","20200506",""
"20200503","3호선","학여울","585","611","20200506",""
"20200503","3호선","대치","4740","4153","20200506",""
"20200503","3호선","도곡","1473","1619","20200506",""
"20200503","3호선","매봉","3088","3069","20200506",""
"20200503","3호선","양재(서초구청)","10035","11771","20200506",""
"20200503","3호선","남부터미널(예술의전당)","13198","12017","20200506",""
"20200503","3호선","교대(법원.검찰청)","3243","2028","20200506",""
"20200503","3호선","고속터미널","38270","32761","20200506",""
"20200503","3호선","잠원","2371","2347","20200506",""
"20200503","3호선","신사","11059","11442","20200506",""
"20200503","3호선","압구정","10294","10832","20200506",""
"20200503","3호선","옥수","4457","4566","20200506",""
"20200503","3호선","금호","3768","3575","20200506",""
"20200503","3호선","약수","5553","5428","20200506",""
"20200503","3호선","동대입구","3694","4233","20200506",""
"20200503","3호선","충무로","1","0","20200506",""
"20200503","3호선","을지로3가","2262","2363","20200506",""
"20200503","3호선","종로3가","3058","4324","20200506",""
"20200503","3호선","안국","7065","8491","20200506",""
"20200503","3호선","경복궁(정부서울청사)","7427","8153","20200506",""
"20200503","3호선","독립문","3574","3877","20200506",""
"20200503","3호선","무악재","1561","1713","20200506",""
"20200503","3호선","홍제","7858","7521","20200506",""
"20200503","3호선","녹번","5148","4772","20200506",""
"20200503","3호선","불광","8421","9889","20200506",""
"20200503","3호선","연신내","19812","18932","20200506",""
"20200503","3호선","구파발","9531","9909","20200506",""
"20200503","3호선","지축","1440","1448","20200506",""
"20200503","2호선","용두(동대문구청)","956","1016","20200506",""
"20200503","2호선","신정네거리","4178","4306","20200506",""
"20200503","2호선","양천구청","2669","2767","20200506",""
"20200503","2호선","도림천","330","344","20200506",""
"20200503","2호선","신설동","2502","2470","20200506",""
"20200503","2호선","신답","609","682","20200506",""
"20200503","2호선","용답","1409","1456","20200506",""
"20200503","2호선","충정로(경기대입구)","3207","3342","20200506",""
"20200503","2호선","아현","4176","3973","20200506",""
"20200503","2호선","이대","5061","5434","20200506",""
"20200503","2호선","신촌","18607","18827","20200506",""
"20200503","2호선","홍대입구","38702","39262","20200506",""
"20200503","2호선","합정","15754","16888","20200506",""
"20200503","2호선","당산","7668","8296","20200506",""
"20200503","2호선","영등포구청","6255","6486","20200506",""
"20200503","2호선","문래","5903","6304","20200506",""
"20200503","2호선","신도림","23234","23820","20200506",""
"20200503","2호선","대림(구로구청)","13086","13394","20200506",""
"20200503","2호선","구로디지털단지","20981","21030","20200506",""
"20200503","2호선","신대방","13137","13169","20200506",""
"20200503","2호선","신림","32017","32415","20200506",""
"20200503","2호선","봉천","10606","10284","20200506",""
"20200503","2호선","서울대입구(관악구청)","22628","23659","20200506",""
"20200503","2호선","낙성대(강감찬)","13271","13752","20200506",""
"20200503","2호선","사당","17782","19873","20200506",""
"20200503","2호선","방배","5355","5647","20200506",""
"20200503","2호선","서초","6879","6514","20200506",""
"20200503","2호선","교대(법원.검찰청)","8424","9415","20200506",""
"20200503","2호선","강남","31619","30662","20200506",""
"20200503","2호선","역삼","8299","9154","20200506",""
"20200503","2호선","선릉","10451","9067","20200506",""
"20200503","2호선","삼성(무역센터)","14393","14636","20200506",""
"20200503","2호선","종합운동장","2540","2852","20200506",""
"20200503","2호선","잠실새내","8678","9202","20200506",""
"20200503","2호선","잠실(송파구청)","36100","33927","20200506",""
"20200503","2호선","잠실나루","4268","4343","20200506",""
"20200503","2호선","강변(동서울터미널)","22657","20749","20200506",""
"20200503","2호선","구의(광진구청)","9837","9787","20200506",""
"20200503","2호선","건대입구","22567","24166","20200506",""
"20200503","2호선","성수","9134","10512","20200506",""
"20200503","2호선","뚝섬","7334","7993","20200506",""
"20200503","2호선","한양대","1969","2239","20200506",""
"20200503","2호선","왕십리(성동구청)","7698","6851","20200506",""
"20200503","2호선","상왕십리","5457","5369","20200506",""
"20200503","2호선","신당","6876","7347","20200506",""
"20200503","2호선","동대문역사문화공원(DDP)","6133","7338","20200506",""
"20200503","2호선","을지로4가","2417","2622","20200506",""
"20200503","2호선","을지로3가","5442","5153","20200506",""
"20200503","2호선","을지로입구","12325","11858","20200506",""
"20200503","2호선","시청","3640","2984","20200506",""
"20200503","1호선","동묘앞","11274","11500","20200506",""
"20200503","1호선","청량리(서울시립대입구)","12325","12361","20200506",""
"20200503","1호선","제기동","8686","9230","20200506",""
"20200503","1호선","신설동","6189","6475","20200506",""
"20200503","1호선","동대문","8619","9958","20200506",""
"20200503","1호선","종로5가","7578","7751","20200506",""
"20200503","1호선","종로3가","13107","11933","20200506",""
"20200503","1호선","시청","5310","5076","20200506",""
"20200503","4호선","길음","8630","8444","20200506",""
"20200504","일산선","대곡","1566","1182","20200507",""
"20200504","일산선","화정","15328","15629","20200507",""
"20200504","1호선","서울역","36295","32641","20200507",""
"20200504","1호선","시청","16066","16227","20200507",""
"20200504","1호선","종각","28972","28827","20200507",""
"20200504","1호선","종로3가","25708","24861","20200507",""
"20200504","1호선","종로5가","21289","21855","20200507",""
"20200504","1호선","동대문","11861","12485","20200507",""
"20200504","1호선","신설동","12416","12460","20200507",""
"20200504","1호선","제기동","16763","17211","20200507",""
"20200504","1호선","청량리(서울시립대입구)","19641","19336","20200507",""
"20200504","1호선","동묘앞","7960","8466","20200507",""
"20200504","2호선","시청","17575","17680","20200507",""
"20200504","2호선","을지로입구","31421","31935","20200507",""
"20200504","일산선","원당","9982","9318","20200507",""
"20200504","일산선","삼송","15193","14559","20200507",""
"20200504","일산선","원흥","7818","7120","20200507",""
"20200504","우이신설선","신설동","1917","1840","20200507",""
"20200504","우이신설선","보문","1328","1309","20200507",""
"20200504","우이신설선","성신여대입구(돈암)","2653","3135","20200507",""
"20200504","우이신설선","정릉","3686","3423","20200507",""
"20200504","우이신설선","북한산보국문","4796","4565","20200507",""
"20200504","우이신설선","솔샘","4572","4141","20200507",""
"20200504","우이신설선","삼양사거리","2161","2140","20200507",""
"20200504","우이신설선","삼양","1764","1906","20200507",""
"20200504","우이신설선","화계","2801","2582","20200507",""
"20200504","우이신설선","가오리","3432","3322","20200507",""
"20200504","우이신설선","4.19민주묘지","2493","2331","20200507",""
"20200504","우이신설선","솔밭공원","2006","1885","20200507",""
"20200504","우이신설선","북한산우이","2409","2281","20200507",""
"20200504","안산선","수리산","3631","2916","20200507",""
"20200504","안산선","오이도","7802","7661","20200507",""
"20200504","안산선","정왕","5821","6272","20200507",""
"20200504","안산선","신길온천","1366","1235","20200507",""
"20200504","안산선","안산","10730","9647","20200507",""
"20200504","안산선","초지","3215","3064","20200507",""
"20200504","안산선","고잔","7227","6923","20200507",""
"20200504","안산선","중앙","13579","14557","20200507",""
"20200504","안산선","상록수","15698","15121","20200507",""
"20200504","안산선","반월","3959","3787","20200507",""
"20200504","안산선","대야미","4479","3954","20200507",""
"20200504","안산선","산본","14767","15698","20200507",""
"20200504","수인선","인천","894","1481","20200507",""
"20200504","수인선","신포","1479","1503","20200507",""
"20200504","수인선","숭의","3184","2847","20200507",""
"20200504","수인선","인하대","4134","3899","20200507",""
"20200504","수인선","송도","2130","2018","20200507",""
"20200504","수인선","연수","3854","3870","20200507",""
"20200504","수인선","원인재","3638","3674","20200507",""
"20200504","수인선","남동인더스파크","1383","1523","20200507",""
"20200504","수인선","호구포","2630","2632","20200507",""
"20200504","수인선","인천논현","4805","5020","20200507",""
"20200504","수인선","소래포구","4807","4669","20200507",""
"20200504","수인선","월곶","1953","1825","20200507",""
"20200504","수인선","달월","56","43","20200507",""
"20200504","분당선","매교","1819","1823","20200507",""
"20200504","분당선","수원시청","9721","11703","20200507",""
